AssetId,Faction,VoiceId,EventTag,CandidateId,OutputFile,DurationSeconds,SampleRate,BitDepth,LUFS,PeakDb,Status,QC_Notes
VO_EVA_SU_CONSTRUCTION_CANCELLED_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_CANCELLED_03.wav,2.825,48000,24,-18.0,-1.8,PASS,
VO_EVA_SU_ALLIED_BASE_UNDER_ATTACK_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ALLIED_BASE_UNDER_ATTACK_02.wav,3.045,48000,24,-18.0,-3.32,PASS,
VO_EVA_SU_ALLIED_BASE_UNDER_ATTACK_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ALLIED_BASE_UNDER_ATTACK_03.wav,3.11,48000,24,-18.0,-1.13,PASS,
VO_EVA_SU_CONSTRUCTION_CANCELLED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_CONSTRUCTION_CANCELLED_02.wav,2.147,48000,24,-18.0,-1.62,PASS,
VO_EVA_SU_UNIT_READY_GENERIC_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UNIT_READY_GENERIC_03.wav,2.359,48000,24,-18.0,-1.06,PASS,
VO_EVA_SU_HERO_LOST_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HERO_LOST_01.wav,4.74,48000,24,-18.0,-1.35,PASS,
VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_SUPERWEAPON_COUNTDOWN_STARTED_03.wav,4.548,48000,24,-18.02,-1.93,PASS,
VO_Soviet_EVA_GameStart,Soviet,,GameStart,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_GameStart.wav,5.293,48000,24,-18.24,-1.92,PASS,
VO_EVA_SU_BASE_UNDER_ATTACK_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_03.wav,4.572,48000,24,-18.0,-1.05,PASS,
VO_Soviet_EVA_PlayerVictory,Soviet,,PlayerVictory,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_PlayerVictory.wav,4.168,48000,24,-18.18,-1.92,PASS,
VO_EVA_SU_BASE_UNDER_ATTACK_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_02.wav,4.262,48000,24,-18.0,-1.88,PASS,
VO_EVA_SU_UNIT_READY_GENERIC_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_UNIT_READY_GENERIC_04.wav,1.948,48000,24,-18.01,-1.95,PASS,
VO_EVA_SU_BASE_UNDER_ATTACK_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BASE_UNDER_ATTACK_01.wav,3.271,48000,24,-18.0,-3.06,PASS,
VO_EVA_SU_POWER_LOW_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_04.wav,4.864,48000,24,-18.02,-1.92,PASS,
VO_EVA_SU_NAVAL_UNIT_READY_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_03.wav,2.888,48000,24,-18.0,-3.16,PASS,
VO_Soviet_EVA_BaseUnderAttack,Soviet,,BaseUnderAttack,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_BaseUnderAttack.wav,4.804,48000,24,-18.24,-1.92,PASS,
VO_EVA_SU_FACTION_RESOURCE_MAX_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_RESOURCE_MAX_02.wav,5.267,48000,24,-18.0,-1.72,PASS,
VO_EVA_SU_NAVAL_UNIT_READY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_02.wav,2.635,48000,24,-18.01,-1.92,PASS,
VO_EVA_SU_STEALTH_UNIT_DETECTED_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_04.wav,2.94,48000,24,-18.0,-4.14,PASS,
VO_EVA_SU_NAVAL_UNIT_READY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_01.wav,2.596,48000,24,-18.0,-3.76,PASS,
VO_EVA_SU_FACTION_RESOURCE_MAX_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_RESOURCE_MAX_01.wav,5.008,48000,24,-18.01,-1.96,PASS,
VO_EVA_SU_STEALTH_UNIT_DETECTED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_01.wav,3.049,48000,24,-18.0,-2.37,PASS,
VO_EVA_SU_POWER_LOW_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_02.wav,5.853,48000,24,-18.03,-1.92,PASS,
VO_EVA_SU_NAVAL_UNIT_READY_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_NAVAL_UNIT_READY_04.wav,2.559,48000,24,-18.01,-1.93,PASS,
VO_Soviet_EVA_ResourcesLow,Soviet,,ResourcesLow,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_ResourcesLow.wav,4.612,48000,24,-18.26,-1.92,PASS,
VO_EVA_SU_STRUCTURE_SOLD_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STRUCTURE_SOLD_01.wav,4.35,48000,24,-18.02,-2.05,PASS,
VO_EVA_SU_BUILDING_UNDER_ATTACK_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BUILDING_UNDER_ATTACK_01.wav,2.703,48000,24,-18.02,-1.98,PASS,
VO_EVA_SU_POWER_LOW_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_03.wav,5.551,48000,24,-18.01,-1.93,PASS,
VO_EVA_SU_STEALTH_UNIT_DETECTED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_02.wav,2.398,48000,24,-18.0,-2.11,PASS,
VO_EVA_SU_POWER_LOW_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_POWER_LOW_01.wav,4.867,48000,24,-18.01,-1.93,PASS,
VO_EVA_SU_BUILDING_UNDER_ATTACK_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BUILDING_UNDER_ATTACK_03.wav,3.365,48000,24,-18.0,-3.95,PASS,
VO_EVA_SU_STRUCTURE_SOLD_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STRUCTURE_SOLD_03.wav,1.761,48000,24,-18.0,-3.31,PASS,
VO_Soviet_EVA_PlayerDefeat,Soviet,,PlayerDefeat,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_PlayerDefeat.wav,4.783,48000,24,-18.0,-1.65,PASS,
VO_EVA_SU_STRUCTURE_SOLD_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STRUCTURE_SOLD_02.wav,1.601,48000,24,-18.0,-1.27,PASS,
VO_EVA_SU_BUILDING_UNDER_ATTACK_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_BUILDING_UNDER_ATTACK_02.wav,2.211,48000,24,-18.01,-1.94,PASS,
VO_EVA_SU_STEALTH_UNIT_DETECTED_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_STEALTH_UNIT_DETECTED_03.wav,2.334,48000,24,-18.0,-1.37,PASS,
VO_EVA_SU_FACTION_ABILITY_ACTIVATED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_ACTIVATED_02.wav,2.721,48000,24,-18.01,-1.95,PASS,
VO_EVA_SU_MATCH_START_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_START_01.wav,5.002,48000,24,-18.01,-1.93,PASS,
VO_Soviet_EVA_NuclearLaunchDetected,Soviet,,NuclearLaunchDetected,,Content/RA4/Audio/EVA/Processed/Soviet/VO_Soviet_EVA_NuclearLaunchDetected.wav,4.05,48000,24,-18.29,-1.92,PASS,
VO_EVA_SU_VEHICLE_READY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_VEHICLE_READY_02.wav,2.616,48000,24,-18.0,-1.8,PASS,
VO_EVA_SU_ENEMY_SUPERWEAPON_FIRED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ENEMY_SUPERWEAPON_FIRED_01.wav,3.265,48000,24,-18.0,-3.22,PASS,
VO_EVA_SU_MATCH_VICTORY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_VICTORY_01.wav,5.497,48000,24,-18.02,-1.95,PASS,
VO_EVA_SU_HARVESTER_UNDER_ATTACK_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_04.wav,2.384,48000,24,-18.0,-3.91,PASS,
VO_EVA_SU_INFANTRY_READY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INFANTRY_READY_01.wav,2.763,48000,24,-18.0,-2.24,PASS,
VO_EVA_SU_VEHICLE_READY_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_VEHICLE_READY_03.wav,3.163,48000,24,-18.01,-1.97,PASS,
VO_EVA_SU_FACTION_ABILITY_ACTIVATED_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_ACTIVATED_03.wav,3.802,48000,24,-18.0,-2.66,PASS,
VO_EVA_SU_MATCH_START_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_START_02.wav,5.169,48000,24,-18.01,-1.93,PASS,
VO_EVA_SU_FACTION_ABILITY_ACTIVATED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_FACTION_ABILITY_ACTIVATED_01.wav,3.811,48000,24,-18.03,-1.94,PASS,
VO_EVA_SU_ENEMY_SUPERWEAPON_FIRED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_ENEMY_SUPERWEAPON_FIRED_02.wav,5.161,48000,24,-18.0,-1.7,PASS,
VO_EVA_SU_VEHICLE_READY_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_VEHICLE_READY_01.wav,2.934,48000,24,-18.0,-2.31,PASS,
VO_EVA_SU_MATCH_VICTORY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_VICTORY_02.wav,4.818,48000,24,-18.02,-1.93,PASS,
VO_EVA_SU_INFANTRY_READY_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INFANTRY_READY_03.wav,1.983,48000,24,-18.0,-1.39,PASS,
VO_EVA_SU_INFANTRY_READY_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INFANTRY_READY_02.wav,2.042,48000,24,-18.0,-2.38,PASS,
VO_EVA_SU_VEHICLE_READY_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_VEHICLE_READY_04.wav,2.432,48000,24,-18.0,-1.23,PASS,
VO_EVA_SU_COMMAND_CENTER_DESTROYED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CENTER_DESTROYED_01.wav,4.254,48000,24,-18.0,-1.35,PASS,
VO_EVA_SU_RADAR_OFFLINE_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_RADAR_OFFLINE_02.wav,4.99,48000,24,-18.0,-1.65,PASS,
VO_EVA_SU_HARVESTER_UNDER_ATTACK_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_03.wav,2.631,48000,24,-18.0,-4.06,PASS,
VO_EVA_SU_HARVESTER_UNDER_ATTACK_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_02.wav,2.426,48000,24,-18.0,-3.51,PASS,
VO_EVA_SU_RADAR_OFFLINE_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_RADAR_OFFLINE_03.wav,3.723,48000,24,-18.02,-1.93,PASS,
VO_EVA_SU_MATCH_DEFEAT_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_DEFEAT_01.wav,5.727,48000,24,-18.01,-1.93,PASS,
VO_EVA_SU_RESOURCES_DEPLETED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_RESOURCES_DEPLETED_01.wav,2.886,48000,24,-18.0,-3.53,PASS,
VO_EVA_SU_MOBILE_COMMAND_UNIT_DESTROYED_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MOBILE_COMMAND_UNIT_DESTROYED_01.wav,2.568,48000,24,-18.0,-4.6,PASS,
VO_EVA_SU_RESOURCES_DEPLETED_03,Soviet,,03,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_RESOURCES_DEPLETED_03.wav,4.227,48000,24,-18.01,-1.94,PASS,
VO_EVA_SU_COMMAND_CENTER_DESTROYED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_COMMAND_CENTER_DESTROYED_02.wav,3.185,48000,24,-18.0,-3.75,PASS,
VO_EVA_SU_RADAR_OFFLINE_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_RADAR_OFFLINE_01.wav,2.413,48000,24,-18.0,-1.33,PASS,
VO_EVA_SU_HARVESTER_UNDER_ATTACK_01,Soviet,,01,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_HARVESTER_UNDER_ATTACK_01.wav,2.597,48000,24,-18.0,-4.91,PASS,
VO_EVA_SU_INFANTRY_READY_04,Soviet,,04,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_INFANTRY_READY_04.wav,2.366,48000,24,-18.0,-2.29,PASS,
VO_EVA_SU_MATCH_DEFEAT_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MATCH_DEFEAT_02.wav,4.652,48000,24,-18.0,-1.5,PASS,
VO_EVA_SU_RESOURCES_DEPLETED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_RESOURCES_DEPLETED_02.wav,4.578,48000,24,-18.02,-1.95,PASS,
VO_EVA_SU_MOBILE_COMMAND_UNIT_DESTROYED_02,Soviet,,02,,Content/RA4/Audio/EVA/Processed/Soviet/VO_EVA_SU_MOBILE_COMMAND_UNIT_DESTROYED_02.wav,5.333,48000,24,-18.01,-2.01,PASS,
