Faction,UnitId,VoiceId,EventTag,Variant,TextRu,SoundWave,Priority,CooldownSeconds,Weight,Status,SourceLine
EasternCoalition,CO_VajraLancer,V_CO_VajraLancer_Death,Voice.Death,01,Копьё… погасло…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_VajraLancer/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2042
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Selected,Voice.Selected,01,Техник сети Тип 06 «Цзе» готов.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2076
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Move,Voice.Move,01,Прокладываю связь.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2077
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Attack,Voice.Attack,01,Моя задача — восстановление.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2078
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Ability,Voice.Ability,01,Узел подключён.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2079
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Damaged,Voice.Damaged,01,Рой теряет аппараты!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2080
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Elite,Voice.Elite,01,Разрывов в сети больше нет.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2081
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Idle,Voice.Idle,01,Проводов не видно. Ошибки — видно.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2082
EasternCoalition,CO_JieTechnician,V_CO_JieTechnician_Death,Voice.Death,01,Связь… передана…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_JieTechnician/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2083
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Selected,Voice.Selected,01,Шэньгун совместил фазу.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2116
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Move,Voice.Move,01,Ищу чистую геометрию.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2117
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Attack,Voice.Attack,01,Прохожу между слоями.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2118
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Ability,Voice.Ability,01,Щит не считается преградой.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2119
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Damaged,Voice.Damaged,01,Фазовый контур сбит!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2120
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Elite,Voice.Elite,01,"Я стреляю туда, где защита ещё не возникла.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2121
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Idle,Voice.Idle,01,Тишина помогает увидеть слои.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2122
EasternCoalition,CO_ShengongMarksman,V_CO_ShengongMarksman_Death,Voice.Death,01,Фаза… потеряна…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_ShengongMarksman/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2123
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Selected,Voice.Selected,01,Сандживани готова к распределению.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2156
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Move,Voice.Move,01,Следую за построением.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2157
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Attack,Voice.Attack,01,У меня нет боевого режима.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2158
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Ability,Voice.Ability,01,Защитная оболочка сформирована.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2159
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Damaged,Voice.Damaged,01,Рой расходуется на меня!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2160
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Elite,Voice.Elite,01,Наниты уже знают каждую рану.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2161
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Idle,Voice.Idle,01,Организм — сложная машина. Но чинится быстрее.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2162
EasternCoalition,CO_SanjivaniMedic,V_CO_SanjivaniMedic_Death,Voice.Death,01,Рой… ищет нового носителя…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SanjivaniMedic/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2163
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Selected,Voice.Selected,01,Ракша принимает ответственность.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2196
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Move,Voice.Move,01,Я закрою этот путь.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2197
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Attack,Voice.Attack,01,Вступаю в ближний бой.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2198
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Ability,Voice.Ability,01,Отразить удар.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2199
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Damaged,Voice.Damaged,01,Щит выдержит.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2200
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Elite,Voice.Elite,01,"Пока я стою, линия существует.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2201
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Idle,Voice.Idle,01,Честь — это дисциплина без свидетелей.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2202
EasternCoalition,CO_RakshaGuard,V_CO_RakshaGuard_Death,Voice.Death,01,Линия… не должна дрогнуть…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_RakshaGuard/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2203
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Selected,Voice.Selected,01,Юань подключён.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2236
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Move,Voice.Move,01,Маршрут входит в сеть.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2237
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Attack,Voice.Attack,01,Вооружение не предусмотрено.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2238
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Ability,Voice.Ability,01,Энергосвязь установлена.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2239
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Damaged,Voice.Damaged,01,Контейнер повреждён!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2240
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Elite,Voice.Elite,01,Каждый груз укрепляет сеть.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2241
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Idle,Voice.Idle,01,Ресурс ценен только после доставки.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2242
EasternCoalition,CO_YuanCollector,V_CO_YuanCollector_Death,Voice.Death,01,Поток… остановлен…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_YuanCollector/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2243
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Selected,Voice.Selected,01,Камакири удерживает равновесие.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2276
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Move,Voice.Move,01,Траектория не требует дороги.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2277
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Attack,Voice.Attack,01,Передние конечности стабилизированы. Огонь.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2278
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Ability,Voice.Ability,01,Преодолеваю препятствие.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2279
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Damaged,Voice.Damaged,01,Одна опора повреждена!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2280
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Elite,Voice.Elite,01,Рельеф — лишь рекомендация.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2281
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Idle,Voice.Idle,01,Колёса переоценены.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2282
EasternCoalition,CO_KamakiriWalker,V_CO_KamakiriWalker_Death,Voice.Death,01,Баланс… потерян…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KamakiriWalker/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2283
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Selected,Voice.Selected,01,Контур Цинлуна готов.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2316
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Move,Voice.Move,01,Сохраняем сцепление.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2317
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Attack,Voice.Attack,01,Плазма на общую цель.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2318
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Ability,Voice.Ability,01,Щиты объединены.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2319
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Damaged,Voice.Damaged,01,Связь щита ослабла!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2320
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Elite,Voice.Elite,01,"Нас нельзя пробить по одному, пока мы вместе.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2321
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Idle,Voice.Idle,01,"Строй — это броня, которой не видно.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2322
EasternCoalition,CO_QinglongMBT,V_CO_QinglongMBT_Death,Voice.Death,01,Контур… разорван…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_QinglongMBT/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2323
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Selected,Voice.Selected,01,Муссон свёрнут.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2356
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Move,Voice.Move,01,Ищу место для раскрытия.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2357
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Attack,Voice.Attack,01,Координаты приняты.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2358
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Ability,Voice.Ability,01,Муссон разворачивается.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2359
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Damaged,Voice.Damaged,01,Опорные лепестки повреждены!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2360
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Elite,Voice.Elite,01,Каждый лепесток несёт отдельную гибель.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2361
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Idle,Voice.Idle,01,Цветок ждёт подходящей почвы.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2362
EasternCoalition,CO_MonsoonArtillery,V_CO_MonsoonArtillery_Death,Voice.Death,01,Лепестки… сломаны…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_MonsoonArtillery/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2363
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Selected,Voice.Selected,01,Сэймон принимает сеть.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2397
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Move,Voice.Move,01,Переношу центр защиты.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2398
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Attack,Voice.Attack,01,Оружия нет. Есть щит.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2399
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Ability,Voice.Ability,01,Купол сформирован.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2400
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Damaged,Voice.Damaged,01,Полевые эмиттеры перегружены!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2401
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Elite,Voice.Elite,01,"Где стою я, там стоит армия.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2402
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Idle,Voice.Idle,01,Защита редко получает благодарность.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2403
EasternCoalition,CO_SeimonShieldCarrier,V_CO_SeimonShieldCarrier_Death,Voice.Death,01,Купол… распался…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_SeimonShieldCarrier/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2404
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Selected,Voice.Selected,01,Айравата готова пересечь линию.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2437
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Move,Voice.Move,01,Шаг выше препятствий.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2438
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Attack,Voice.Attack,01,Рельсовый канал открыт.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2439
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Ability,Voice.Ability,01,Небесный прыжок.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2440
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Damaged,Voice.Damaged,01,Каркас шага повреждён!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2441
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Elite,Voice.Elite,01,Высота — ещё одно измерение строя.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2442
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Idle,Voice.Idle,01,Тяжёлая машина тоже может двигаться изящно.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2443
EasternCoalition,CO_AiravataWalker,V_CO_AiravataWalker_Death,Voice.Death,01,Опоры… не держат…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_AiravataWalker/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2444
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Selected,Voice.Selected,01,Тяньмэнь вошёл в сеть.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2477
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Move,Voice.Move,01,Крепость меняет основание.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2478
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Attack,Voice.Attack,01,Открыть внешние батареи.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2479
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Ability,Voice.Ability,01,Командный режим установлен.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2480
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Damaged,Voice.Damaged,01,Внешний пояс разрушен!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2481
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Elite,Voice.Elite,01,Армия больше не нуждается в стенах.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2482
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Idle,Voice.Idle,01,Дворец не обязан быть неподвижным.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2483
EasternCoalition,CO_TianmenFortress,V_CO_TianmenFortress_Death,Voice.Death,01,Центральный зал… рушится…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_TianmenFortress/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2484
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Selected,Voice.Selected,01,Кавасэми подключён.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2517
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Move,Voice.Move,01,Маршрут свободен.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2518
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Attack,Voice.Attack,01,Лёгкая цель подтверждена.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2519
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Ability,Voice.Ability,01,Сетевой маяк активен.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2520
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Damaged,Voice.Damaged,01,Корпус дрона нарушен!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2521
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Elite,Voice.Elite,01,Я вижу сеть сверху.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2522
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Idle,Voice.Idle,01,Малый размер — большая свобода.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2523
EasternCoalition,CO_KawasemiDrone,V_CO_KawasemiDrone_Death,Voice.Death,01,Сигнал… исчез…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_KawasemiDrone/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2524
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Selected,Voice.Selected,01,Лэйхэ готов.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Selected_01.Selected_01',Normal,2.0,1.0,MissingSoundWave,2557
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Move,Voice.Move,01,Крыло следует за строем.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Move_01.Move_01',Normal,2.0,1.0,MissingSoundWave,2558
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Attack,Voice.Attack,01,Пикирую на цель.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Attack_01.Attack_01',Normal,2.0,1.0,MissingSoundWave,2559
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Ability,Voice.Ability,01,Защитное крыло раскрыто.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Ability_01.Ability_01',Normal,2.0,1.0,MissingSoundWave,2560
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Damaged,Voice.Damaged,01,Плазменная тяга нестабильна!,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Damaged_01.Damaged_01',Normal,2.0,1.0,MissingSoundWave,2561
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Elite,Voice.Elite,01,"Гром приходит сверху, щит — вместе с ним.",SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Elite_01.Elite_01',Normal,2.0,1.0,MissingSoundWave,2562
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Idle,Voice.Idle,01,Журавль спокоен до первого выстрела.,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Idle_01.Idle_01',Normal,2.0,1.0,MissingSoundWave,2563
EasternCoalition,CO_LeiheGunship,V_CO_LeiheGunship_Death,Voice.Death,01,Крыло… сломано…,SoundWave'/Game/Audio/VO/EasternCoalition/CO_LeiheGunship/Death_01.Death_01',Normal,2.0,1.0,MissingSoundWave,2564
